 Bin (ppm)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72
6.09071	280.5159069	284.9915066	205.9632645	191.3627725	267.7743788	201.7791562	269.6590765	264.6104383	386.753717	284.0397749	294.062803	263.7842959	144.6346345	382.0253745	166.6035233	153.5370461	148.4672089	256.0391819	1048.871345	831.9388552	981.9026056	357.7405088	920.7422835	865.4344785	88.0677505	85.00043553	100.5825137	84.05200156	156.4213083	48.88171117	54.10022324	63.66126925	77.84336973	74.53743281	60.45300999	38.38150275	168.8074912	77.88133553	103.3148886	90.33416717	135.1975103	150.8510649	1506.149384	1537.392398	1467.364879	1730.886119	1507.314703	2074.358038	89.02418906	81.46345877	100.0760121	83.03945649	153.2927772	100.7152472	117.2432614	182.9667258	108.5750745	130.2696412	94.18110509	99.88189478	163.2932524	153.3621419	171.0497236	155.0218994	200.172021	203.2965586	1228.035479	1270.355929	1304.969693	1347.76312	1281.220399	1338.369918
6.10332	930.9141482	924.7665314	684.1184069	469.7121465	834.1080017	609.1982555	706.5677438	781.7530265	1100.500138	752.3430777	790.5437672	785.8346522	707.1356414	701.1840381	809.6875435	1172.902928	697.6087009	1115.747902	1814.624236	1504.31331	1663.114474	682.0927428	1648.587576	1665.604211	236.0273994	244.7746765	185.2497587	225.6102684	292.3481189	161.7414182	227.5782017	208.926174	278.4335326	243.0486623	234.3259648	189.2373948	363.744432	222.3289207	227.2521564	264.7867732	313.7037336	299.5079977	2337.693649	2367.382456	2781.50796	2778.681525	2871.280715	3734.538682	241.7412272	200.3648836	231.4596281	145.6779623	272.516173	238.8446094	271.0271174	260.1793559	274.8612414	238.5185558	188.5875919	223.9238076	324.242357	338.7821476	297.9538928	389.0362157	361.8377879	349.1549954	2212.709849	2290.404125	2691.719843	2532.255576	2589.399575	2675.180413
6.11845	86.01443623	90.87077026	145.0851672	107.6961312	46.10675418	132.8600055	57.95406807	56.97788818	98.71998762	45.09438256	70.5471087	37.87443819	0.002004797	96.13343992	368.7639877	419.1260957	0.002004797	156.868852	61.35183614	124.2783022	163.5033007	48.3732706	170.9462411	139.2714034	39.48615121	91.2164521	0.050687607	4.459909123	1.249372422	4.328864027	5.099134833	38.23271543	60.01410137	4.760854698	2.126642954	0.002004797	14.51950313	11.7872387	71.17920208	0.002004797	21.12450577	65.6719761	15.99773054	20.18062787	36.74055815	45.03704221	90.22384067	145.0066262	9.272123717	0.002004797	15.60640138	0.134365502	0.002004797	0.002004797	24.85572725	0.002004797	0.002004797	0.985403743	0.002004797	0.002004797	1.299386533	14.55173099	0.106864353	7.798536984	0.002004797	19.10671608	107.9617966	105.5053864	117.5469522	125.4269788	118.7826268	66.17193718
6.1291	95.283311	123.2642226	49.82638977	153.3084713	135.9619621	123.1360425	148.6463863	149.6634784	278.9154437	122.2511531	157.4016117	124.7448701	267.0893256	134.1470089	365.8990196	194.499033	181.5798299	637.0770013	163.0364838	188.5969846	248.192731	163.6450151	260.8207892	196.3861183	208.4488019	450.1909767	67.00853929	134.617375	460.0984616	177.2758432	165.2670423	148.062972	206.42409	161.797638	92.56918096	87.50021007	198.9840117	192.7888797	115.5713998	168.0788905	168.8876896	141.8721303	168.5312917	176.7255563	2.373555202	167.281826	15.0006482	51.17743809	28.68697315	12.51588236	42.44768552	11.00635964	21.89674157	14.29071429	48.6202971	31.11102045	70.09967922	32.83079399	19.40191131	13.78370323	31.30271224	74.51704865	41.06497408	26.98105729	42.50560138	60.43224446	159.6116905	126.3720153	118.6412064	142.7067318	125.97438	151.7591866
6.14182	4001.86629	3921.058702	3670.046864	2491.364765	3618.736159	2925.918107	3653.505255	3374.753616	4088.340551	3574.516575	3703.89219	3606.015514	3950.301465	3834.76111	4578.113705	4894.881847	4183.06074	3741.536614	6017.928093	4566.445367	4578.300749	3960.519544	4950.948971	4932.527312	3116.635269	2264.285364	3004.688728	2857.98622	3030.786783	2437.605628	2989.770717	3155.516277	2471.983263	3000.8951	2706.518136	2355.406191	2266.471531	2243.878271	1887.422035	2357.293672	2120.032787	2177.360151	6176.557537	6034.705917	6669.063724	6686.758052	6830.05373	8443.335343	891.0689673	1025.987816	1004.265487	686.9833427	875.4533006	822.1692696	947.5336084	1191.740574	1467.959563	1026.807892	971.4548216	802.155355	1318.774684	1250.782001	1220.136764	1096.629745	1438.054458	1397.795597	5352.036284	5476.890172	5850.182164	5850.704495	5708.489041	6010.762942
6.16387	556.6708357	536.75273	419.6451587	170.5874341	455.7972689	339.4042	339.927015	356.9291581	427.0007174	302.5942697	328.1032186	297.0684814	429.1707522	323.0729667	397.8953066	491.9605087	472.1038477	345.5252444	322.5538608	286.1052999	280.8479688	188.7181802	357.0689519	378.5095411	246.8163881	139.2470981	322.676523	225.9893	221.3785861	217.729997	204.9493091	290.7805023	233.3037743	233.7289634	307.6628134	287.6672536	330.2338319	322.937044	233.565533	325.718034	278.6184281	262.3693803	437.4889922	595.0093971	727.5176698	721.9276846	760.6074549	840.1233899	86.99725037	110.4200244	71.87370016	85.52804257	85.56015731	65.24396802	63.92769582	104.7957582	131.0416804	69.3937233	97.57350718	68.27643865	93.92765324	77.08605302	162.9825767	72.4989904	90.67308827	109.7340649	305.2849367	398.4051508	547.2775268	543.7827453	291.401795	552.4979508
6.17481	508.2389334	486.715799	437.3144682	232.7755808	415.84701	331.4732679	321.9437227	342.5621849	455.672584	396.3090597	357.9843335	358.5090143	603.2684707	445.9749395	720.460731	737.6810529	634.3968192	487.878618	223.5251888	483.7222455	445.9881695	271.4198259	542.8415708	627.365988	343.5556459	221.8610303	409.1595949	340.6561772	343.8941822	288.9942391	201.7609873	194.0628002	163.9412154	189.209327	183.1546182	338.7427389	157.2991922	136.6456493	197.7354031	148.2995566	115.6523496	341.2705115	372.1604204	373.7987889	518.3656245	493.2719186	569.797346	753.1864641	140.4385962	167.9437024	172.8827835	118.581527	147.4089877	138.6461667	146.4518891	182.6302542	201.7991122	145.7663149	169.2684718	126.6752893	233.486358	213.7402424	82.55649721	168.0511198	232.0648838	246.5920347	501.3607416	494.2790369	394.0452811	353.6102131	523.9970921	527.338386
6.19732	130.9376923	124.1358464	124.2818173	107.0064703	92.80037403	98.78348669	72.90695976	75.96539557	84.24865029	62.72546131	75.18602366	66.61428919	81.17178967	84.05375002	82.57661151	97.48958165	107.4465992	85.70165044	39.60184651	220.3430625	252.3367346	216.9060415	257.7804026	244.8052846	2.149980867	0.002004797	46.53076452	2.820349069	4.037424728	12.92854388	2.329115717	0.002004797	0.002004797	0.002004797	10.55941672	16.59507506	18.747414	3.048337436	37.62757612	3.567612579	0.002004797	29.32706349	58.84881193	68.18452315	130.8378039	179.0700668	191.4754181	238.7060911	3.006780954	41.27339482	17.60300201	22.2404198	28.80509246	19.67152404	24.84669109	28.6949103	25.90145925	28.35054655	35.41029721	19.79415996	6.92529678	1.66191839	0.573030552	24.76853181	8.445089958	33.52937666	98.24961447	95.5311136	102.0329478	129.0089416	141.5996071	151.6618647
6.20514	64.69816833	53.74255464	44.38235286	34.25086225	24.40221882	34.74846526	39.57477664	38.10127948	53.88500531	19.54657795	35.36393536	27.36206126	37.10621857	45.35991986	35.6439553	61.74390151	54.03059364	100.7674568	87.00475459	69.12572717	81.20933769	91.58273231	109.5367061	90.2221519	38.91732735	0.002004797	14.54221682	0.002004797	8.146649131	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	5.012975121	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	65.55477362	70.03148307	93.05593055	24.71535455	135.7460637	188.6090188	1.062503024	23.39619437	6.76472831	5.085234003	22.4735462	1.617306402	7.087409623	2.620734187	2.019569253	9.548870299	8.415487328	3.204537376	19.10625751	17.73436782	1.025497909	7.638434003	13.43578213	11.07969754	33.61279859	45.00789637	37.98096265	46.87765512	47.17496385	59.72397789
6.22608	0.002004797	0.002004797	10.03289286	2.538958331	12.66474611	0.002004797	6.107150374	4.50041053	18.28062785	6.297694678	16.24653505	1.696373711	10.75927944	30.11871423	10.00478848	48.91915174	44.79918243	50.98261189	12.18185915	76.46848328	120.0512342	3.550564911	112.1988437	102.9982807	48.39337373	3.809608496	0.713260559	0.002004797	10.42978324	0.002004797	0.002004797	0.330705644	0.002004797	0.002004797	0.002004797	18.42498425	1.104334407	6.26296629	3.329095411	1.05038862	3.288846987	4.672035216	0.002004797	0.002004797	2.933429213	0.002004797	39.87175712	49.12077257	8.83062701	11.14840478	0.002004797	0.002004797	0.002004797	8.622899837	4.19923052	0.002004797	2.249410601	3.934751063	2.212547043	0.945078239	10.88229813	0.002004797	4.156443916	4.904240818	0.5511873	0.002004797	33.14012773	23.45132688	10.41661941	30.09173219	44.28858236	91.758134
6.24203	47.97632575	70.2979786	25.21636891	24.45055177	21.62598476	48.80387152	50.65091054	35.77855876	54.57357568	43.60167448	35.29875887	11.13847433	13.36784167	38.91967779	89.14068233	161.1888865	88.79026362	95.63240948	22.06354671	44.72448975	74.6104802	77.69103898	109.2251428	68.96761189	26.48117657	18.10093509	25.27267901	0.677104844	29.78958257	17.08252513	5.320809698	4.893207156	8.586394647	10.1284537	0.002004797	20.77970301	10.40135266	31.75704905	36.81861771	19.32215339	16.50198978	22.28934125	6.941162152	6.564144091	3.294762595	42.5481082	44.49968957	66.87872117	13.4137472	36.2227229	27.05536814	16.39736207	16.35446428	18.6068184	17.01109856	16.48228762	19.3168564	18.74476769	23.33867935	21.53496779	35.22811807	19.94692697	19.76901337	21.53151311	13.30220997	36.45062036	44.29294058	37.00651667	59.34463324	26.91294876	34.2245266	71.0219149
6.25016	50.30553921	43.99071788	0.002004797	18.83277422	26.01738095	1.14339378	22.15405688	35.68660585	29.64733453	2.143254365	28.55645024	40.59813206	15.25926526	7.741340898	43.48473471	85.91092243	63.85595098	95.98824333	78.3602366	1.620339366	13.21932119	60.97949658	39.36613083	4.984546364	50.86646941	44.98999481	54.25983199	17.85087614	26.52783771	15.31334177	32.98132117	29.88085053	12.45137283	33.60791017	18.20764646	47.83543714	26.74302751	43.46918094	39.51226662	29.42689124	22.75358366	11.8329084	46.59204034	57.95724103	43.99595196	51.88709047	63.50313559	36.0434077	19.37426434	17.65542338	9.989011171	5.052158646	13.28287843	5.86260595	12.69954274	2.88258381	10.18749664	13.33383393	13.23759267	10.3414251	19.59701354	12.27514834	10.54378499	16.00861437	2.24237402	29.31251222	38.57538895	2.52708019	0.165538084	11.38404524	7.422921332	39.4171095
6.26548	14.20413183	1.321419944	0.002004797	22.25295424	22.72741453	0.449184007	0.002004797	0.002004797	2.3491794	0.002004797	0.316091281	0.002004797	7.412017101	10.68564725	14.77958775	63.54314358	38.08812472	72.13826169	25.73778527	29.03048632	41.48021224	31.06883051	29.8986165	41.04630201	24.8904286	28.09083973	27.92183132	25.05179267	17.50561234	8.423844086	0.002004797	16.07218334	0.002004797	6.305525543	0.148110815	5.190446494	5.294897487	3.433809627	0.002004797	0.344158249	0.002004797	5.301756742	0.002004797	0.002004797	0.002004797	1.865649401	0.002004797	11.99321898	5.609795042	13.71753262	15.70867403	4.681782583	5.447694172	1.951856952	7.615686429	5.509660747	9.113798101	11.22287781	19.56653065	15.40687443	17.66402963	16.15898171	4.152895413	18.00585952	3.71380612	27.79312781	38.24687119	38.7204119	45.7589382	38.67350544	28.22928209	24.822478
6.2837	4.812846243	16.47308442	12.34021248	27.28595186	8.751405511	2.373188058	6.470872183	11.37903608	14.89829195	0.232687805	2.695236574	0.002004797	21.42267993	5.927344455	28.80142372	61.26568119	37.55700519	74.90436054	35.11076254	22.38754526	17.1112147	13.79444559	48.41965501	40.87368986	25.15942617	49.01317176	15.30092632	11.97699516	14.27150388	0.002004797	0.002004797	9.885675235	2.826660343	4.164778429	0.86493726	0.795591019	9.153333545	0.572474919	3.628244214	7.508573296	7.8219575	7.21311604	4.085133605	7.865929653	0.002004797	23.16011108	1.413746957	0.002004797	1.965020061	16.92018529	13.64110609	10.12095092	4.482300055	2.386849844	1.535784325	6.2789599	0.757958042	7.059373756	14.92803385	12.58754434	13.87038326	8.987115264	1.058992426	16.63332636	2.303386515	21.76793304	26.63310751	0.002004797	31.24656763	0.138073662	7.628097788	0.002004797
6.2966	7.577236806	10.78787957	0.002004797	15.39702007	4.025284325	3.402919303	0.002004797	0.002004797	10.39051467	7.452434434	0.002004797	1.515151157	28.94383155	2.260915437	19.53854721	47.24615923	41.10623466	62.29779566	0.002004797	2.014977923	8.104704206	0.002004797	3.286109632	24.15857023	6.715844553	18.32780958	14.02485961	0.002004797	18.99302643	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	2.000253262	11.95158845	0.002004797	3.718911062	0.415582368	6.67215186	0.002004797	5.118249996	2.609357082	0.002004797	18.93676132	0.002004797	0.002004797	0.002004797	1.827917288	2.781142652	0.820854526	0.002004797	4.379650724	0.002004797	0.002004797	0.002004797	0.002004797	0.034196572	0.002004797	2.953081344	1.300298586	0.002004797	19.02142704	6.961189873	17.25446198	2.321972844	6.693110988	4.77033385	1.739181108	0.002004797	3.623703044
6.31456	27.4844201	40.95362449	24.0025511	37.85265451	13.41010641	32.97141583	12.30321692	26.93661187	22.47968364	30.33651461	31.59632115	31.92497122	33.82693765	27.23333715	24.94891718	80.04281383	49.12770289	77.80859709	43.78817362	61.90685455	76.80504308	37.37331594	42.98200893	77.16739429	36.42678237	53.91026447	32.7026821	16.55625572	25.74363292	36.88669683	34.49534603	25.93610408	6.247425874	15.08221426	3.724753372	14.49039394	26.51835674	29.47480779	38.48733384	33.86995139	35.26309316	16.6425503	48.15244302	55.63020022	31.1848968	66.01972345	39.20172489	5.230691471	16.60718069	16.98371238	19.89074254	9.333763988	10.54608027	9.318981076	13.09561787	12.13011277	6.116724089	16.15537468	24.33150968	5.878638002	16.84376155	26.60841342	5.013221522	30.21267019	30.37322776	40.29550599	51.63151193	67.050548	43.44487514	33.58604716	22.03587245	53.15529631
6.32426	18.13582503	26.50762203	5.161426101	29.25152851	19.1801233	12.6549196	3.489650139	5.380504648	12.42298295	12.32928658	7.728028923	9.234089177	12.94866823	15.07826647	11.81890471	70.56276534	46.9959073	53.98577321	36.69329146	77.79277415	77.94176839	31.69644733	76.28088277	77.07724868	19.87344266	44.52020095	22.34071929	14.67701249	22.38659818	19.1563466	15.15455812	11.88747303	3.695691701	0.002004797	11.22269363	10.17659021	26.09593668	8.712935345	14.24062201	8.458545745	8.66288829	3.275504168	25.63171063	25.14164864	19.7835759	49.92634236	25.66479309	23.4361088	12.57323305	14.26331749	11.63234987	17.42752331	15.68659791	6.544385103	7.505475791	0.725642315	8.000664429	15.38108546	16.12858267	3.228976359	12.95294376	10.78483548	0.520383418	11.26868915	19.94074891	21.55082884	39.5648275	44.46991844	26.10135656	16.59257934	20.38710894	23.17885889
6.33843	84.37070694	75.79903121	60.66055028	88.56168937	50.23985733	86.76158928	58.07139672	82.88683952	67.83798453	71.11352198	74.25381298	75.94767137	77.21449067	55.13438003	86.7721078	119.7942201	96.62054292	112.4288902	132.9216437	178.0110633	181.9807377	85.78660086	148.3725887	115.0004517	77.34277175	67.06129278	61.29608237	37.93505808	65.5382292	56.93947324	60.51103142	59.62421378	30.68302262	40.59476944	28.74709923	28.02771985	31.47855871	24.79472766	40.49219076	45.2631183	35.1699385	24.68371947	72.50258282	89.29869085	59.60017798	127.0883843	63.68735363	80.71712228	37.21366226	40.83816775	31.42649502	40.59319223	35.18587241	22.64697371	30.61497439	31.36838349	42.07442043	35.42066628	27.95806657	28.28083632	48.45175274	51.08332737	35.89835577	33.53062991	41.32266566	57.03428318	127.8282166	158.4653685	129.2597444	118.9524128	95.82025196	135.9747016
6.35708	100.506036	101.9176756	57.44294734	88.89499167	69.37938283	78.10860996	63.13185159	86.68626259	91.20581338	102.8124812	76.27168433	87.34557503	74.64957592	75.55594722	61.34008087	132.9370609	111.2158767	115.0474128	246.7438795	169.420773	197.2789217	156.7115106	212.9818675	187.6744644	79.31584673	87.04796965	62.50803348	44.21707329	61.50529265	75.90374747	65.12906214	56.59642677	22.85615523	54.63508367	44.46050729	63.2223781	47.16203905	29.76829882	65.69731733	53.46182906	40.85216968	57.86894071	81.68722222	91.12394506	72.72707826	142.2498267	79.48459365	135.715488	3.764712668	27.60550005	12.84502907	32.10340151	44.29678288	17.29815921	50.52293065	27.71803739	41.09706661	31.18896434	35.60791125	31.82514527	41.69016304	44.06773786	27.10512081	17.24459325	52.69208918	56.54145826	182.2826906	241.5363553	162.5970457	181.6587026	188.9697209	162.7286212
6.37575	22.76602642	50.05775533	27.00670716	38.49652643	27.38515258	32.53495285	22.05763004	34.55708527	32.26729357	34.36717155	36.92694934	35.32983085	45.07477959	33.31005781	22.60113872	87.18255314	60.59384133	76.19161656	165.1794303	86.78593902	93.75874599	51.4396841	131.7092569	89.48985198	47.37747886	32.05398253	40.34074379	21.88100913	35.94531822	16.37572198	11.21941281	6.42176119	25.2322979	2.363712039	30.64637191	24.00669861	26.50969673	11.84890305	35.5837172	32.11414934	15.36479764	35.3182508	45.87461923	54.65471781	37.6190917	79.90884906	38.65262044	68.8725731	18.55779621	21.65014105	11.53800335	15.387916	24.6586197	0.002004797	16.92741911	5.43067236	0.002004797	20.3148771	6.596170286	15.38563198	13.29296609	13.49010345	4.754954114	12.7089313	26.53349687	30.59185158	78.89269937	79.54447718	87.81383413	79.0230202	62.99735243	55.77599623
6.3906	0.963552203	4.833816794	0.002004797	21.58960783	0.002004797	0.002004797	0.002004797	1.50758317	0.835029726	0.002004797	2.201456697	12.58847284	9.370560584	6.039896528	5.870688201	44.54677428	31.12999244	49.49175106	57.71987562	25.04021387	35.92058836	24.0406127	53.6056685	34.86108679	36.86088474	34.68218004	13.02716675	14.91352702	24.49435078	17.56870767	12.32666276	2.618196648	13.69747208	9.048094886	26.99471201	14.33700192	6.752209485	0.002004797	9.8899858	11.07533824	0.002004797	14.38364929	15.78903733	36.80083111	8.020120571	39.40710286	14.441608	36.82198033	37.54660879	13.88275118	9.704839382	10.55533017	31.80167428	5.520886564	8.732454648	18.7412758	0.672504908	12.40157573	2.577842483	9.428146361	0.901036126	9.29528269	1.462828113	11.12110465	34.17740796	20.1445828	31.53379117	26.991598	15.2592812	14.4830277	34.98079599	0.002004797
6.40429	41.20120379	54.33450055	41.86891694	33.89556619	42.49566104	46.51991127	52.50850275	61.90969068	88.72125124	62.92922381	65.98412755	61.26670502	77.35093174	82.30689428	68.71893487	114.4145541	91.04437095	105.4126676	64.39671765	43.54310698	50.73924783	24.49484364	70.99784635	59.07515362	82.59013965	35.22905859	67.7602686	38.19875792	51.05661192	40.29922393	40.97397352	32.40336265	25.20332078	71.37348338	72.57701354	47.90178649	39.57967352	31.41523962	56.83607578	35.47568106	25.0158622	23.63519577	38.16527832	69.66280808	24.00067214	72.40800461	40.10549681	49.91064083	66.57754803	27.9063093	22.12831246	25.22516335	61.58325094	37.79758357	29.5281147	45.49475125	38.5812799	33.41169273	18.73791754	21.7195142	6.482793016	33.93974516	0.002004797	37.69458457	42.18622836	33.58649235	70.44409792	77.73599099	51.83125017	65.32331653	27.23434742	55.31881601
6.41727	145.5381638	155.8597066	156.289632	109.9172179	133.5553882	141.2005074	162.434209	178.7457858	240.961857	170.4414036	174.9356548	168.7328174	199.9499543	211.9296907	191.1351158	224.488604	204.6335678	204.6516734	153.5988932	84.86635004	86.49009032	65.42725105	131.5292802	96.48415441	230.6342414	98.08475119	133.8061466	114.8032634	117.833715	71.38402271	113.4212796	54.09850965	146.660528	109.2273597	119.7380078	117.2051679	63.10680054	68.58738143	108.6290696	78.16383168	64.54521533	76.71635476	98.50633095	166.2844784	64.90633855	166.6698626	67.27318791	112.9248916	130.6322345	57.42994349	54.6268539	41.00756292	118.2872935	97.78358102	71.05606324	94.20795935	95.39466446	71.03606023	63.49479353	57.22301141	59.0815314	108.8108792	56.6485335	108.7858657	69.00393301	81.34389712	110.2134842	139.3495199	82.80801565	103.8985939	92.54382682	111.5737035
6.43806	15.96808974	27.22673238	30.26596701	11.64605627	30.39062021	22.45865359	31.58832174	40.91594743	47.60647179	43.46861599	28.97295817	51.6125213	54.54291582	34.28135514	31.60998513	44.73967253	58.81662058	68.7202091	78.39621046	38.65039084	17.11446124	25.16447486	55.23108729	48.12655776	168.0452762	57.6904078	113.5251768	117.3307202	127.2655504	48.84212156	50.15094732	23.50995801	59.04784151	83.30446952	64.75275197	86.67531149	21.53865632	32.48220741	27.57252801	35.27213727	26.76837686	31.01116775	72.55057047	133.5111781	44.05935934	131.5607313	49.59357244	92.04234356	86.96863682	36.01363259	30.32462634	25.54292734	73.15241143	72.80184786	41.986006	72.35763667	58.39714906	54.99230081	46.0925274	55.22045764	41.86466216	51.19111845	40.61785227	87.70796585	42.3985538	58.06165992	74.22828947	61.97377533	31.03234633	31.42177458	13.67275688	0.002004797
6.44682	66.95321033	52.45267531	81.82627015	56.90524989	65.15363673	60.35676863	80.3105551	88.80905192	152.7686488	110.1801807	98.1088318	123.2344025	111.2767766	80.6214535	92.65911223	112.2012357	126.6865892	116.4014954	145.8293296	115.2267114	90.59164927	79.15456357	111.2458062	96.77116931	246.1193404	110.1895443	171.7298333	174.373938	136.2896211	128.4050005	128.5194851	61.70804891	120.3799646	162.7389402	124.31864	255.1859099	75.07178061	78.55315289	64.78874228	97.1581096	71.04295051	79.29394959	170.7117652	216.1276402	112.8985094	255.5423383	103.7916262	138.6316704	116.9182011	84.04388007	82.04359168	59.90870642	146.8378711	130.2149179	105.5255457	130.7249519	116.7830438	116.9228879	95.96788557	97.94572611	81.89588617	114.6579975	85.89176828	117.4343791	86.14605899	101.297324	148.9346127	149.0417937	120.7155152	139.629577	73.77731614	74.30449593
6.46448	88.05998645	85.60176215	125.4798709	84.44436165	87.39240937	81.30717471	86.7699615	111.8458528	182.5172122	136.4511991	116.0417291	141.6194183	124.3762955	153.534695	129.6014995	140.2417175	130.9402373	119.0197007	143.5961487	73.62588481	56.4060786	55.51748514	108.7125685	92.75798101	148.1515359	163.1667622	108.4518927	145.4071772	115.3713985	204.9991278	143.245625	74.0587957	128.6949233	125.1296837	95.17170141	106.7632755	101.9948465	97.72137425	72.20746116	133.9998825	83.84780157	95.10700844	136.1791285	141.9836048	108.8707877	222.1637584	102.6321631	109.7637753	85.1347623	84.90182481	92.48897332	79.47645343	129.2501468	112.5597565	100.1469007	102.7738575	120.5968411	113.1352142	104.122121	81.94356429	93.31819916	116.6285995	79.4332391	110.1620411	87.47383374	106.0286475	141.1438564	158.2563969	93.41278222	116.694653	92.83568576	122.5072369
6.47995	62.01197178	61.06517329	79.12574983	67.73116169	35.18152002	71.17523796	57.54817965	67.08165535	93.59988571	88.67884797	77.87042403	83.79576773	97.12830623	113.3278033	83.55453283	83.29884828	91.49016494	67.50745884	54.96953526	50.5369386	36.41362571	28.77960607	85.90551486	58.10591691	45.60165844	48.51322419	37.48411957	73.41730629	43.15460222	85.21898526	70.46058779	42.42503729	54.42290252	56.9809097	27.35509176	43.74595937	53.36107155	56.30060717	42.98854892	68.8014102	68.46882646	54.58854368	74.95885279	52.12089759	67.77191949	125.4997017	63.94593031	66.01004211	62.9118885	63.86862388	55.48740093	61.2753392	76.67266386	67.34127366	47.1817055	60.68363273	68.94658419	61.32798317	64.45260817	46.01095012	67.25731576	72.32418496	51.59131057	60.5234148	54.93516361	57.16408068	80.09995206	128.6625601	54.47449213	95.48364411	39.4914105	61.96285716
6.4992	28.95343907	23.28045161	21.77008609	25.78108069	5.146418361	25.10961135	12.13582855	29.77563257	38.51309561	53.38894825	37.69253506	47.03889227	49.8949651	49.49546047	47.6907403	75.77827422	68.75000714	33.20822486	39.92253388	37.97019875	36.57310229	35.46053932	33.55491401	33.77847489	17.09319893	22.58802273	20.71212357	18.35818775	5.437614408	30.31366191	21.92711905	19.36903704	8.898304923	27.85939089	4.736930415	16.42123791	26.96449631	17.99083036	20.59562195	27.44466838	28.60573102	13.32497987	34.16990138	32.9493959	36.87015516	61.3768611	40.74786105	26.46901245	49.40876576	39.82931271	29.67187818	47.41297911	41.36304882	44.60510526	22.72941807	40.3769163	47.13973482	26.40330631	43.6029696	29.71557532	51.3901635	47.04073941	38.51272029	52.01056382	33.1878774	33.71414706	81.58449708	118.1516802	29.74538836	91.56923192	55.10524395	97.93425234
6.50903	47.52407392	56.02120547	43.63480374	42.05291482	18.01136071	41.21969326	43.99321843	50.28237934	53.55456519	59.86253883	46.23770596	64.940983	42.9170062	54.58425513	46.64195084	63.90011052	67.42270657	35.0327935	71.5832818	43.85687847	58.81154505	41.8029605	59.81616876	47.42717415	19.2532303	11.72874634	54.56340136	11.42494543	9.541992012	4.716035712	28.67196769	27.51733542	3.297735205	25.48086905	10.17543067	32.45252462	19.66443614	25.51788094	17.19101148	32.31640268	34.6222649	18.25352606	40.66111505	45.24687746	43.55246917	53.83795212	47.69605362	52.60926287	60.37271361	29.31500474	33.93839288	42.99893198	32.5374997	49.5284543	24.6851019	51.96178671	50.02110969	31.76849144	46.6972935	17.03429334	50.36629854	45.32012837	26.4552559	63.44726692	44.30228499	48.54087099	102.9090594	113.0410668	72.82311451	96.46531446	81.71452482	64.98657073
6.52435	77.1487905	93.51907831	118.1459865	87.71198433	55.02627627	150.3155319	71.52050204	73.76758485	64.35612982	64.96141417	82.09018613	69.52806121	53.05729046	93.93188363	59.60519902	70.8696038	59.57595861	41.19405132	126.9509202	92.06643236	122.78359	100.6413232	128.7940077	112.1101369	12.55021185	89.01847751	27.79360554	64.4254562	71.54917698	67.3131781	81.34015615	54.83050795	85.40372601	125.5445601	98.23187662	67.15645402	32.50332434	35.42448648	25.14523109	46.59333368	51.24662413	28.82320379	49.12044309	47.11353726	62.57857196	83.06439511	62.76147183	102.168729	53.27552415	49.32775797	38.09149983	52.1278271	38.86527953	69.79025278	34.29850166	60.38383591	68.37627332	31.64488433	55.21665043	26.30335567	69.34798611	59.6708517	21.38664187	65.23027127	37.99898562	58.28322748	164.3877735	181.4100868	132.8154203	167.5606825	103.8751072	125.8832648
6.544	14.30149489	22.16230678	17.57776431	2.987645546	5.593768665	21.98448733	1.204076246	4.500007475	4.956077607	6.086950216	9.501975126	11.4658787	19.243404	13.04519271	9.590079713	16.34912723	21.54429169	13.46273887	49.92215241	33.05896397	35.39849337	43.23062011	40.79659067	23.84409539	16.46156472	1.693784631	16.01098836	1.644598668	1.372048721	0.09473108	4.471838338	1.055484159	0.002004797	3.873058646	1.99692446	0.322542704	6.060542747	5.957458799	0.60551489	5.632339286	7.124551226	3.000864983	1.326787067	2.589624682	18.30110463	27.82219337	18.92652949	17.82987727	17.62337157	15.72658174	9.58010745	13.62778104	1.253503498	12.44283255	1.293948725	16.90022915	10.52623316	5.195012198	20.46925603	12.02324556	16.51299663	13.37472264	11.89608376	13.24593607	7.290969954	15.50711814	46.20924348	53.09978099	31.93231161	32.20993017	11.50407549	73.24708709
